pattern_opinion,nb_opinion
0.8,0.5296292615379912
0.5364880952380953,0.9999337632273176
0.7038888888888889,0.9732516074446041
0.8366666666666667,0.8380382290063285
0.66875,0.8012771563706178
0.5266666666666666,0.9877458861119048
0.7,0.8208293754211584
0.9144444444444445,0.7141201211479282
0.6305555555555555,0.9943860142418322
0.6055555555555555,0.1307975600740423
0.5638888888888889,0.9345147384190026
0.9666666666666667,0.9946784841124391
0.8275,0.8125789229347391
0.4625,0.6329107623508963
0.6734126984126986,0.687193440972394
0.625,0.8471635575285456
0.86,0.7740966177374063
0.75,0.6307649035499453
0.6691666666666667,0.8726402586492767
0.5477083333333334,0.9100235118835736
0.6222222222222222,0.9728775926863549
0.7266666666666667,0.962705121257374
0.6041666666666666,0.9992957456318585
0.43333333333333335,0.9894245113255935
0.5374726860441146,0.9998919630331359
0.9166666666666666,0.9140681525486415
0.6100000000000001,0.7791375520987258
0.5416666666666666,0.9231657467728178
0.3444444444444444,0.6241482673197765
0.6153333333333334,0.483296174343223
0.7999999999999999,0.9998912100310003
0.9550000000000001,0.6872243865306235
0.0,0.5
0.5666666666666668,0.996051053830101
0.8,0.8878858133066201
0.5916666666666667,0.9861373379536271
0.7000000000000001,0.8058193575496787
1.0,0.5888337661330955
0.5,0.55687746323484
0.6944444444444443,0.9438074647769621
0.6574747474747474,0.9998303645343299
0.548,0.9911627024502716
0.5439560439560439,0.998818822120664
0.6241269841269841,0.8260356903281093
0.5464285714285715,0.9997245152638513
0.8125,0.9386406932013551
0.5329166666666666,0.9665362267995159
0.6597222222222222,0.9983749984981609
0.47628205128205126,0.9982431193726847
0.42118012422360246,0.9186488527355223
0.6855555555555556,0.9903715867128254
0.5,0.7320759469813277
0.5686213486213486,0.9999745953029942
0.5625,0.947509649788817
0.5562380952380953,0.998764165967985
0.0,0.04931665559332135
0.5599999999999999,0.8444698287220024
0.7250000000000001,0.847916676433924
0.48,0.8938455881518272
0.5611111111111111,0.9879195112943626
0.580952380952381,0.9528275130897483
0.5599999999999999,0.9474395873745071
0.6749999999999999,0.8961420513721545
0.8033333333333333,0.5194360020489587
0.5,0.9546370125078188
0.6095238095238095,0.9971089865152897
0.8877777777777777,0.9806683035321153
0.4375,0.4445165941427269
0.825,0.5340979167889537
0.47875,0.99777216662771
0.6269036519036519,0.9964236734395318
0.75,0.8887052245651744
0.3,0.7040542048101568
0.0,0.3168927584141766
0.8666666666666667,0.7362014971310454
1.0,0.6366037506325778
0.680952380952381,0.9615755144321093
0.5142953342953341,0.9994919661156276
0.0,0.2918114729915541
0.0,0.2918114729915541
0.6857142857142857,0.9952974916745553
0.5571428571428572,0.8141805049525187
0.5305764411027569,0.7278495164200258
0.6056666666666668,0.9995836176846404
0.5396296296296296,0.9966597364508532
0.6922222222222223,0.4010039751580829
0.4742424242424243,0.998358834045924
0.40238095238095234,0.9525237521047354
0.48507054673721345,0.9990586368088418
0.875,0.9863526818643329
0.5486666666666667,0.9947156266961411
0.4277114898989899,0.9999999263468015
0.4125,0.9898841627737763
0.5833333333333334,0.9939700047477175
0.0,0.31869349988952334
0.5700000000000001,0.8891123394099268
0.5436097236097235,0.559710953140411
0.0,0.9120603015075395
0.6708333333333334,0.9976701199842337
0.540625,0.15202549063600374
0.5222222222222223,0.3243280187166335
0.6337301587301588,0.9404860230560775
1.0,0.7397703309780216
0.6833333333333332,0.9754956437651311
0.7,0.7853429814798707
0.7269444444444444,0.9994325715150258
0.5714285714285714,0.9989679562150409
0.6811111111111111,0.8305750056470832
0.5845714285714285,0.9815102337831499
0.6176851851851852,0.997414772870571
0.4807386363636363,1.0
0.5416666666666666,0.5254854641578413
0.6533333333333333,0.7002816053561423
0.6016666666666667,0.9583544289742907
0.75,0.6307649035499453
0.7050000000000001,0.7650533180741071
0.5673456790123458,0.9999280478911763
0.49047619047619045,0.8084724763556679
0.2,0.6688246737538114
0.7849999999999999,0.9889359087488043
0.0,0.5
0.5439393939393938,0.9946135413329437
0.7374999999999999,0.9244137228519209
0.0,0.5
0.7984814814814813,0.7140568699988573
0.613,0.9884471678428778
0.7333333333333334,0.876530854918515
0.6006944444444444,0.9777828950197968
0.0,0.2496271829536999
0.375,0.6435528450726855
0.0,0.5
0.5216666666666667,0.9947127002599935
0.4995934959349592,0.9999999993200989
0.6848214285714286,0.9836329389991104
0.5625,0.7232901139213509
0.4,0.5588411650014362
0.5321428571428571,0.9898460620269215
0.7291666666666667,0.9999926511699152
0.5,0.7810093359622596
0.6483333333333333,0.9995762683034434
0.3537037037037037,0.9659706316848836
0.5464285714285714,0.9977590115930512
0.546875,0.9658100131909994
0.55,0.7674935252113261
0.6833333333333332,0.6614501628328445
0.5886994949494949,0.9803716664167841
0.8611111111111112,0.5026932936312022
0.6666666666666666,0.972046331835281
0.480499803227076,0.9625340849020203
0.31800000000000006,0.9883034276341996
0.54,0.5804949337706471
0.775,0.9869203523401233
0.5111111111111111,0.9997016771122919
0.525,0.4609809330158395
0.6026666666666667,0.9309559608834869
0.85,0.9889968017294087
0.4375,0.927788704353094
0.5671717171717172,0.9998563512753184
0.5666666666666668,0.7447162207227526
0.5267399267399268,0.991696831828965
0.47606227106227106,0.9577475146166727
0.5563644688644689,0.9999418144594568
0.6083333333333333,0.9997958737684569
0.4715555555555556,0.9982725207082267
0.602529761904762,0.006824242585642172
0.6900000000000002,0.822028596485063
0.5048924731182796,0.9999986499110542
0.425,0.995011894111254
0.4543898809523809,0.9955880896945859
0.6014285714285714,0.9861542658474234
0.5714285714285714,0.9988659321330003
0.523956043956044,0.942832566217993
0.5183333333333333,0.99934753862354
0.4981439393939393,0.9979044611223339
1.0,0.7961453362459342
0.75,0.5752801346430116
0.6166666666666667,0.9999495884911559
0.5800000000000001,0.951732423989811
0.6892857142857144,0.9935575035370157
0.0,0.5637755102040817
0.5292929292929291,0.9999759740379874
0.8,0.5526300580672342
0.6625,0.9835872656962039
0.6956302521008403,0.9999842486483005
0.467,0.9995899974839944
0.5642857142857143,0.9996429657621121
0.4277777777777778,0.9349766802882005
0.8766666666666666,0.9823763341132349
0.6984126984126985,0.7572380716575416
0.640952380952381,0.9743612135795989
0.725,0.9168255196163148
0.5324074074074074,0.9960077256265388
0.875,0.8989388224823002
0.4621428571428572,0.9995816814743043
0.5285714285714287,0.9611418430296634
0.6409090909090909,0.9995343374433122
0.525,0.657260268825644
0.6259259259259259,0.8787454575463742
0.8703703703703702,0.9860080273577194
0.5458333333333334,0.8877713286715566
0.6275824175824176,0.9972630326295648
0.5722222222222223,0.9343602404196294
0.5152777777777778,0.9859891724001985
0.48267324816105317,0.9999999998770693
0.5745791245791246,0.9854894689187392
0.5083333333333333,0.9984127413478648
0.7214285714285714,0.9982453929692824
0.7,0.6254207199729445
0.45,0.47441007847390165
0.686111111111111,0.9649791768415298
0.5230769230769231,0.9999051720852572
0.5285714285714286,0.9958851267113764
0.6277777777777778,0.99997870567881
0.501984126984127,0.7547996162997922
0.4083333333333333,0.48379701608456627
0.6227272727272727,0.999147692043249
0.45848214285714284,0.9998904451358137
0.6266666666666667,0.8825816192543279
0.29270833333333335,0.9853681725330989
0.4740740740740741,0.9619011910467825
0.6631481481481482,0.9809946874027469
0.4374074074074074,0.9867207418590506
0.6583333333333333,0.8261112509272182
0.5,0.6703106120426147
0.41833333333333333,0.9020679156005292
0.7625000000000001,0.9668916567811945
0.7000000000000001,0.968367838543937
0.42794117647058827,0.9993198334592777
0.5370370370370371,0.9992554200632976
0.7208333333333333,0.7447729060410482
0.5222222222222221,0.7093507794485423
0.5,0.8069678107413408
0.6869387755102042,0.9806039890650019
0.7714285714285714,0.9859710245950299
0.625,0.5626676682315513
0.6004761904761904,0.8193155817585269
0.5,0.7513006726530014
0.5764583333333333,0.9999995936265145
0.5516666666666666,0.9999995819347883
0.4525641025641026,0.8911735400242391
0.55,0.9011448875025231
0.6944444444444445,0.5445235161035918
0.6633333333333333,0.9595470978627126
0.5523809523809524,0.999307512247704
0.6900000000000001,0.8892903612709747
0.5633333333333334,0.4869266941876742
0.65,0.2876401435711487
0.75,0.8593839939432103
0.875,0.9534783045744814
0.7266666666666667,0.9351294567163202
0.5333333333333333,0.999518877450217
0.4601190476190476,0.7382410041770959
0.60625,0.9891414492368893
0.7583333333333333,0.9658035554761573
0.5305683563748079,0.9999999884414439
0.44689891189891195,0.9999999944196568
0.7,0.8237066937681711
0.5956349206349206,0.9999995789356555
0.45902777777777776,0.978354101635678
0.47500000000000003,0.8733956157162626
0.4048333333333334,0.9910182880414483
0.5258333333333334,0.9995999821717753
0.0,0.5
0.6489898989898991,0.4313951270831029
0.530952380952381,0.6104243010642718
0.5434343434343435,0.9992697570178213
0.6523809523809523,0.9996042396635526
0.6166666666666666,0.9997311041991094
0.6257575757575757,0.9997528718612965
0.41916666666666663,0.9938996127569495
0.5678571428571428,0.8699185459144528
0.5555555555555555,0.9338711177175592
0.5386363636363637,0.8190194258234083
0.5638888888888889,0.8032924383147663
0.635,0.9582467704524052
0.8962962962962964,0.7742832519722066
0.6457142857142857,0.6047808440757034
0.4935714285714286,0.9892929870616172
0.6008571428571429,0.9909742028184328
0.520679012345679,0.9999761122185206
0.5824242424242425,0.9996908031138736
0.612962962962963,0.9998663878023268
0.5085925925925926,0.9996962656122675
0.6544642857142857,0.6958453375649086
0.5292929292929293,0.9474925143443839
0.5825,0.01525673333356638
0.5713636363636363,0.9999604415447398
0.6823684210526315,0.9999990876207899
0.0,0.3055555555555554
0.56875,0.9998794675563003
0.7502645502645502,0.977129791591643
0.6666666666666666,0.859631139017036
0.6,0.39103980996636856
0.5403846153846155,0.9997144746140373
0.6699999999999999,0.9661808577878452
0.76,0.9155914577284539
0.25,0.545232478021738
0.5083333333333333,0.8540388814365865
0.5655797101449275,0.9954523284113187
0.47000000000000003,0.9999986699495145
0.5976190476190476,0.9969731805274776
0.65,0.9310443826358882
0.5057692307692307,0.9669387242315151
0.4833333333333334,0.9873924062077987
0.6001904761904763,0.7643848037696012
0.4803030303030303,0.9969834961640509
0.85,0.5111998523451519
0.6044642857142856,0.999972175243042
0.6466666666666666,0.7972705087440575
0.4833333333333332,0.9984900593455839
0.75,0.851955173700105
0.6612222222222222,0.32146756649489155
0.5322916666666666,0.9975094015694539
0.6125,0.9273672149438489
0.6524691358024691,0.5921259811934624
0.5833333333333334,0.18239541828676056
0.6733333333333335,0.9412222251089164
0.5916666666666667,0.2922649603877615
0.5076455026455027,0.9270966450961644
0.7266666666666666,0.928985473924878
0.6666666666666666,0.3003119192789544
0.7071428571428571,0.927501767246378
0.16666666666666666,0.9896482886078612
0.5285714285714286,0.9914393082008567
0.5270833333333333,0.9962350787413916
0.78,0.7346306818650697
0.75,0.8998017665414834
0.2857142857142857,0.8184562042096593
0.46666666666666673,0.8168069662543092
0.582638888888889,0.9887721078787152
0.7113636363636363,0.9956482025012657
0.632037037037037,0.9876402716093131
0.4979166666666666,0.42624992835748055
0.5208333333333334,0.8827045765700013
0.5,0.738974126690929
0.3770833333333333,0.9625409728627078
0.4714285714285714,0.6668793922113735
0.5840873015873016,0.9999997799921284
0.5322916666666666,0.9991157066979929
0.6642857142857144,0.9862786608213919
0.4435714285714286,0.9985217397422751
0.15,0.4620859317866675
0.7083333333333333,0.9943128174117623
0.6,0.14887081406683442
0.4553030303030303,0.8475258354221902
0.6277777777777778,0.8544932308381747
0.3,0.9916060842485139
1.0,0.6988277032238159
0.47222222222222215,0.9555227724403096
0.5562896825396825,0.9976541405159897
0.6566666666666666,0.9621467302184344
0.66875,0.9994278664755952
0.5476190476190476,0.9565660683484223
0.78,0.8824982411521521
0.6916666666666667,0.6634572592954576
0.38025641025641027,0.9963735598823351
0.5488095238095239,0.9964623084256078
0.6612244897959184,0.9940358093735996
0.5912698412698413,0.6604977277122537
0.5425120772946861,0.9999241306936871
0.5369047619047619,0.025584020780003776
0.85,0.8531526183832107
0.5090909090909091,0.9998925257856178
0.7000000000000001,0.7287645221935952
0.32,0.6281462774906786
0.7435714285714287,0.9874343490118945
0.4037037037037037,0.9980301378514866
0.0,0.5
0.9166666666666666,0.8744237233581823
0.75,0.6307649035499453
0.43750000000000006,0.40555576585497727
0.49047619047619045,0.8992608491588379
0.35583333333333333,0.6072491878113185
0.756060606060606,0.9761559420056086
0.7595238095238096,0.9567858975200871
0.49259259259259264,0.9948014470268264
0.5369047619047619,0.8768029117937726
0.72,0.96156219423734
0.36,0.8684921119711173
0.5103508771929826,0.9996578504201366
0.0,0.5
0.758077922077922,0.9995746120317568
0.6,0.5566542330137296
0.6666666666666666,0.8423265230235298
0.6000000000000001,0.5415958897590142
0.6375,0.8182987745224554
0.4416666666666667,0.9991982353489949
0.7583333333333333,0.8527145263533896
0.6000000000000001,0.7156579682285907
0.7333333333333334,0.8472831887366326
0.6000000000000001,0.7767621394279106
0.4941666666666668,0.9805501073109153
0.7,0.8617088646207465
0.4198412698412698,0.9641080744387832
0.6555555555555556,0.9569680428921359
0.5125,0.9926466704171019
0.5225000000000001,0.9808311293635822
0.6416666666666666,0.5722973281352828
0.875,0.3379884808141253
1.0,0.7137496390803568
0.375,0.6737443494894847
0.6685714285714285,0.9277232432063492
0.6916666666666667,0.5859339142908848
0.55,0.796722620503095
0.5125,0.7170741998141866
0.46759259259259256,0.9999995944562567
0.658,0.9945630836824341
0.425,0.9034857080361868
0.5966666666666667,0.9804681902024931
0.8333333333333334,0.8340932811579274
0.4359126984126984,0.30895755023533855
0.47870370370370374,0.9875705210114664
0.8500000000000001,0.6137211081856841
0.6,0.8793987194007548
0.4514285714285715,0.6204356358056747
0.4222222222222222,0.9623751055407925
0.5916666666666667,0.8917566253965391
0.4731111111111111,0.40924655550223393
0.6982142857142858,0.9978167140809984
0.5388888888888889,0.9995403701942315
0.4083333333333333,0.984886749241443
0.8,0.5420532624840337
0.5166666666666667,0.9998067529173889
0.75,0.4166286114461436
0.0,0.5
0.5833333333333334,0.9925020074693025
0.7,0.9651083664656984
0.5197802197802198,0.9995463929093639
0.5270105820105822,0.9979662452870561
0.75,0.6167122214046483
0.66,0.9271697261843218
0.775,0.5683165925540424
0.475595238095238,0.9814241851292863
0.5909090909090909,0.9911578007834092
0.5833333333333334,0.8621051086663757
0.48817941317941316,0.9994538456414457
0.66875,0.9984477636637367
0.0,0.5546217154508518
0.6312500000000001,0.9981644386539233
0.75,0.7055054514373013
0.4166666666666667,0.9662563604459596
0.5477845804988662,0.9999999018679977
0.7081481481481481,0.9983289430222615
0.5,0.9966103633087073
0.75,0.5170707039749917
0.49333333333333335,0.9969268960007528
0.7233333333333333,0.9975343089124821
1.0,0.7568493150684931
0.7633333333333333,0.9988517391735764
0.8562500000000001,0.42456414763811073
0.5373015873015873,0.965798716077653
0.47375,0.8825444137513259
0.5259906759906758,0.9964397120891605
0.6875,0.9880024164308056
0.6771428571428572,0.9998783310772931
0.375,0.9763081689877547
0.7322222222222223,0.9910023341972743
0.6483333333333333,0.983177437710786
0.659,0.9982170565213272
0.40904761904761905,0.9132501469633938
0.7628571428571428,0.9999408037450028
0.7330303030303029,0.9999835235262069
0.6964285714285715,0.9999780163428204
0.7333333333333334,0.9502654292199292
0.6027777777777777,0.999984565516712
0.704,0.9989016862909925
0.6999999999999998,0.9999999921820232
0.704,0.9996150530490706
0.75,0.7650095790598517
0.6505952380952381,0.9998992507336584
0.6731547619047619,0.9999981649371373
0.4963157894736842,0.9999999862554451
0.8437500000000001,0.9970280423143899
0.5611111111111111,0.9949012300109717
0.6833333333333333,0.9853018373836321
0.6298076923076923,0.9810139654579552
0.6777777777777779,0.9919241630335678
0.4926470588235293,0.999418961364943
0.5797692307692308,0.9994286614825848
0.0,0.6769312715696946
0.5833333333333334,0.9999992581665624
0.5186363636363636,0.9804130005264051
0.6900000000000001,0.9601216730907077
0.5517857142857142,0.999392846799222
0.5625,0.9846983746923277
0.7733333333333333,0.9987420990688537
0.0,0.6769312715696946
0.631084656084656,0.9999988881443893
0.5966666666666667,0.9919380064190517
0.47233333333333327,0.9985124830820942
0.5403081232492997,0.9999995578501589
0.65,0.9909273587914058
0.85,0.9501189308837088
0.5452380952380952,0.9950636669733975
0.6704081632653062,0.8959232789677778
0.71734693877551,0.9890217284547262
0.701851851851852,0.8412534225914111
0.6428571428571429,0.8030261202068185
0.8428571428571429,0.9999983800177619
0.5875,0.9998149947046387
0.776984126984127,0.9895841460852906
0.5071428571428571,0.9999990094242519
0.0,0.7442800857123102
0.6703703703703704,0.9875605652519631
0.5722222222222223,0.999997360568856
0.4583333333333333,0.9874444369856032
0.0,0.3072242464063358
0.577,0.8879404888310664
0.6984126984126985,0.9973567159518478
0.75,0.7046821771298324
0.7104437229437229,0.9996651566868071
0.6307017543859649,0.9999999993902915
0.7027777777777778,0.9998432715880777
0.6976851851851852,0.9999998554251117
0.4312820512820512,0.9890003873325808
0.6837662337662338,0.18609208151386955
0.5992857142857143,0.9999727836688865
0.0,0.3072242464063358
0.6871428571428572,0.8592081597506396
0.6441666666666668,0.9997755426748309
0.6135416666666665,0.9997023388989353
0.67,0.9579533452423752
0.65,0.9695458962395266
0.8111111111111112,0.9529449825811933
0.375974025974026,0.9976911889166261
0.6857777777777778,0.9923253400504366
0.5369047619047619,0.9982319001161052
0.47854166666666664,0.9999999977014723
0.5046626984126984,0.9999988623348288
0.789,0.9931688349677495
0.675,0.9986719371918209
0.6526107804232801,1.0
0.506060606060606,0.9989325498703584
0.0,0.2918114729915541
0.65,0.9914629066564223
0.6839285714285714,0.8432850614940549
0.7223905723905725,0.999888109432637
0.5559523809523809,0.8455071430365383
0.6857142857142858,0.9999999651779579
0.75,0.9909330371683492
0.6975,0.8418454141292309
0.6308080808080807,0.9999930447962446
0.5333764274940745,0.9999708209654922
0.5663029100529101,0.9998562834727617
0.6891156462585034,0.9541402680568355
0.8125,0.9554766171122889
0.6489095238095238,0.9999996952643737
0.6313333333333333,0.912627600102547
0.6959964726631394,0.9999999643400593
0.6221428571428572,0.9408460938907643
0.6880000000000001,0.9555760407955421
0.5803809523809523,0.9846480162381435
0.47087301587301594,0.9996541498649276
0.35714285714285715,0.2844844170834962
0.5766666666666667,0.9163362200104582
0.49625850340136063,0.23310956951428374
0.7000000000000001,0.9653398728661797
0.5262301587301587,0.9996393340270068
0.3447172619047619,0.9890499225403826
0.6131372549019608,0.9993361961309114
0.5808974358974358,0.9999921691262893
0.6564285714285714,0.9981880534732182
0.606547619047619,0.9998028098177747
0.6157635467980296,0.999999430221869
0.3738253968253968,0.9999351003072595
0.620864448051948,0.9998891192131204
0.6258771929824561,0.9999999997056757
0.5233333333333333,0.996657048346278
0.5902777777777778,0.5151942649186572
0.6726190476190477,0.9999475561428751
0.6227106227106227,0.9028458478789998
0.6235964912280703,0.9999055032341928
0.7416666666666666,0.9662470503371668
0.5380952380952381,0.9741891125512125
0.674404761904762,0.9502928722264754
0.2977272727272728,0.9944308285487242
0.6041666666666666,0.8562512402583441
0.6719312169312169,0.9999916307289723
0.6566666666666667,0.99956376256682
0.7010204081632653,0.9867334684059149
0.6016666666666667,0.9486637494016869
0.6116666666666667,0.9989315204696537
0.7212549603174602,0.9993255613451981
0.5948979591836734,0.999990865929816
0.5642857142857143,0.9982632419843678
0.6375,0.8469071217857111
0.6477777777777778,0.9998020301050735
0.49722222222222223,0.577525198193151
0.6252777777777777,0.999999932592861
0.5833333333333334,0.9999994016200561
0.0,0.9755737000131585
0.5258928571428572,0.9960148132102788
0.75,0.8280894748658076
0.6685449735449737,0.9999915810344497
0.7981481481481482,0.9277075776587289
0.4083333333333334,0.9798754223754631
0.5401339285714286,0.9976055441641862
0.8705128205128205,0.9987608824503821
0.5563492063492064,0.9963007141262862
0.75,0.5691089501951756
0.5108068783068782,0.994524476348495
0.6300264550264552,0.9999997600939327
0.6123809523809525,0.9982503155129222
0.6,0.6593914839789082
0.595,0.9932045177870775
0.5842857142857143,0.9632370164765017
0.7,0.8637245775191682
0.7222222222222223,0.8456164791100057
0.6295454545454545,0.9966694168852298
0.7125,0.9349027842376425
0.6731292517006803,0.4433495147962738
0.425,0.7455941669908176
0.35714285714285715,0.05792164518855792
0.6666666666666666,0.7109850257370138
0.6000000000000001,0.5042265426880812
0.6611111111111111,0.351513707758937
0.7236904761904761,0.9944139971525859
0.5323863636363636,0.9384588249465132
0.7142307692307692,0.9994859066748009
0.818,0.99468123445057
0.7066666666666667,0.9703607020029297
0.5603703703703704,0.7657920459740732
0.590138888888889,0.9994963418670058
0.7699999999999999,0.7960098643902779
0.6186274509803921,0.9999998674468626
0.5987179487179488,0.990931000548063
0.6749999999999999,0.9700902514510634
0.8296296296296296,0.6436837387051285
0.625,0.9283571681294791
0.3998015873015873,0.9810566051568297
0.6641269841269841,0.9803291558324577
0.7511111111111112,0.9924660750818101
0.787037037037037,0.9921582076633692
0.7041666666666667,0.9972766719384112
0.6920634920634923,0.9999994696682699
0.6375,0.26564176351235735
0.7833333333333333,0.9961630473802074
0.6482993197278911,0.9119173755659286
0.875,0.8576161008438312
0.6029761904761904,0.9999361043169213
0.6381481481481481,0.9771981896106796
0.4713333333333333,0.9982920746192347
0.74375,0.9866570055951092
